time,high,last,timestamp,bid,vwap,volume,low,ask,open,time
2021-12-15 20:06:20,49310.26,49067.05,1639598788,49049.11,47906.31,2648.05693718,46560.0,49094.52,48386.95,2021-12-15 20:06:28
2021-12-15 20:06:40,49310.26,49039.44,1639598810,49051.47,47907.32,2649.09061937,46560.0,49098.05,48386.95,2021-12-15 20:06:50
2021-12-15 20:07:00,49310.26,49083.94,1639598829,49059.78,47908.02,2650.02362683,46560.0,49078.54,48386.95,2021-12-15 20:07:09
2021-12-15 20:07:20,49310.26,49069.54,1639598841,49035.28,47909.62,2653.41845164,46560.0,49069.55,48386.95,2021-12-15 20:07:21
2021-12-15 20:07:40,49310.26,49065.89,1639598860,49034.73,47911.98,2656.45590833,46560.0,49072.91,48386.95,2021-12-15 20:07:40
2021-12-15 20:08:00,49310.26,49000.61,1639598882,48975.03,47912.05,2656.46863088,46560.0,49022.22,48386.95,2021-12-15 20:08:02
2021-12-15 20:08:20,49310.26,49032.32,1639598903,48995.4,47912.26,2656.94633337,46560.0,49032.31,48386.95,2021-12-15 20:08:23
2021-12-15 20:08:40,49310.26,48971.32,1639598925,48938.37,47912.42,2656.97570781,46560.0,48976.51,48386.95,2021-12-15 20:08:45
2021-12-15 20:09:00,49310.26,48996.02,1639598944,48981.83,47912.42,2656.98419528,46560.0,49007.57,48386.95,2021-12-15 20:09:04
2021-12-15 20:09:20,49310.26,49035.52,1639598965,49017.3,47912.65,2657.51443171,46560.0,49057.61,48386.95,2021-12-15 20:09:25
2021-12-15 20:09:40,49310.26,49125.26,1639598986,49111.85,47912.75,2657.31776401,46560.0,49139.85,48386.95,2021-12-15 20:09:46
2021-12-15 20:10:00,49310.26,49081.54,1639599006,49077.47,47913.24,2657.53935504,46560.0,49089.94,48386.95,2021-12-15 20:10:06
2021-12-15 20:10:20,49310.26,49120.59,1639599029,49107.31,47913.62,2657.93533221,46560.0,49140.46,48386.95,2021-12-15 20:10:29
2021-12-15 20:10:40,49310.26,49155.33,1639599048,49139.23,47914.08,2656.84850743,46560.0,49157.32,48386.95,2021-12-15 20:10:48
2021-12-15 20:11:00,49310.26,49093.51,1639599060,49086.09,47914.9,2658.4222024,46560.0,49122.85,48386.95,2021-12-15 20:11:00
2021-12-15 20:11:20,49310.26,49040.82,1639599090,49031.73,47916.69,2654.23865434,46560.0,49054.53,48386.95,2021-12-15 20:11:30
2021-12-15 20:11:40,49310.26,49044.69,1639599110,49031.05,47916.75,2654.29986814,46560.0,49055.73,48386.95,2021-12-15 20:11:50
2021-12-15 20:12:00,49310.26,49031.03,1639599130,49010.42,47917.6,2655.16705394,46560.0,49042.69,48386.95,2021-12-15 20:12:10
2021-12-15 20:12:20,49310.26,49021.89,1639599141,49032.12,47917.95,2655.08550394,46560.0,49053.93,48386.95,2021-12-15 20:12:21
2021-12-15 20:12:40,49310.26,49040.3,1639599163,49044.53,47918.22,2655.22167303,46560.0,49074.8,48386.95,2021-12-15 20:12:43
2021-12-15 20:13:00,49310.26,49013.43,1639599183,49009.95,47918.4,2655.50321576,46560.0,49029.72,48386.95,2021-12-15 20:13:03
2021-12-15 20:13:20,49310.26,48986.44,1639599205,48958.47,47918.43,2655.58550581,46560.0,48986.51,48386.95,2021-12-15 20:13:25
2021-12-15 20:13:40,49310.26,48885.12,1639599224,48875.0,47922.24,2664.73637367,46560.0,48898.66,48386.95,2021-12-15 20:13:44
2021-12-15 20:14:00,49310.26,49000.0,1639599247,48957.61,47923.04,2666.66913709,46560.0,49005.39,48386.95,2021-12-15 20:14:07
2021-12-15 20:14:20,49310.26,48999.62,1639599270,48986.38,47923.49,2667.47022498,46560.0,49008.42,48386.95,2021-12-15 20:14:30
2021-12-15 20:14:40,49310.26,49005.72,1639599289,48950.9,47923.72,2667.61137492,46560.0,48976.41,48386.95,2021-12-15 20:14:49
2021-12-15 20:15:00,49310.26,49033.82,1639599300,49006.82,47923.8,2667.80147501,46560.0,49042.38,48386.95,2021-12-15 20:15:00
2021-12-15 20:15:20,49310.26,49106.73,1639599331,49026.86,47924.94,2669.47433256,46560.0,49051.81,48386.95,2021-12-15 20:15:31
2021-12-15 20:15:40,49310.26,49102.96,1639599340,49053.99,47925.39,2670.22595754,46560.0,49072.82,48386.95,2021-12-15 20:15:40
2021-12-15 20:16:00,49310.26,49062.53,1639599362,49038.92,47925.85,2669.33952771,46560.0,49062.92,48386.95,2021-12-15 20:16:02
2021-12-15 20:16:20,49310.26,48990.1,1639599382,48947.2,47928.54,2675.69238399,46560.0,48986.05,48386.95,2021-12-15 20:16:22
2021-12-15 20:16:40,49310.26,49100.0,1639599404,49075.63,47928.97,2676.37756783,46560.0,49103.7,48386.95,2021-12-15 20:16:44
2021-12-15 20:17:00,49310.26,49220.19,1639599424,49202.26,47931.14,2681.01808664,46560.0,49229.25,48386.95,2021-12-15 20:17:04
2021-12-15 20:17:20,49310.26,49207.74,1639599446,49158.99,47937.12,2692.81448218,46560.0,49214.92,48386.95,2021-12-15 20:17:26
2021-12-15 20:17:40,49310.26,49186.23,1639599465,49166.19,47937.26,2692.95684764,46560.0,49198.85,48386.95,2021-12-15 20:17:45
2021-12-15 20:18:00,49310.26,49178.47,1639599488,49148.68,47937.43,2692.79831374,46560.0,49179.72,48386.95,2021-12-15 20:18:08
2021-12-15 20:18:20,49310.26,49047.04,1639599507,49040.22,47938.36,2689.6753814,46560.0,49070.89,48386.95,2021-12-15 20:18:27
2021-12-15 20:18:40,49310.26,49041.39,1639599530,49043.38,47938.6,2689.81456811,46560.0,49078.49,48386.95,2021-12-15 20:18:50
2021-12-15 20:19:00,49310.26,49050.5,1639599549,49024.71,47938.79,2690.17262967,46560.0,49037.98,48386.95,2021-12-15 20:19:09
2021-12-15 20:19:20,49310.26,49036.68,1639599560,49025.92,47939.93,2686.08386195,46560.0,49048.78,48386.95,2021-12-15 20:19:20
2021-12-15 20:19:40,49310.26,49046.12,1639599580,49013.75,47939.95,2686.03655902,46560.0,49040.38,48386.95,2021-12-15 20:19:40
2021-12-15 20:20:00,49310.26,49045.5,1639599600,49007.83,47941.03,2682.22512499,46560.0,49028.48,48386.95,2021-12-15 20:20:00
2021-12-15 20:20:20,49310.26,49068.58,1639599621,49032.64,47941.12,2682.05259872,46560.0,49063.58,48386.95,2021-12-15 20:20:21
2021-12-15 20:20:40,49310.26,49007.83,1639599642,48989.12,47941.18,2681.87647458,46560.0,49027.27,48386.95,2021-12-15 20:20:42
2021-12-15 20:21:00,49310.26,48968.05,1639599664,48931.78,47941.45,2682.08182991,46560.0,48952.05,48386.95,2021-12-15 20:21:04
2021-12-15 20:21:20,49310.26,48957.35,1639599684,48942.05,47941.53,2682.28376752,46560.0,48971.85,48386.95,2021-12-15 20:21:24
2021-12-15 20:21:40,49310.26,48930.24,1639599705,48939.6,47943.27,2678.48757319,46560.0,48961.08,48386.95,2021-12-15 20:21:45
2021-12-15 20:22:00,49310.26,48875.0,1639599726,48850.0,47943.9,2680.03652167,46560.0,48869.63,48386.95,2021-12-15 20:22:06
2021-12-15 20:22:20,49310.26,48900.0,1639599747,48893.21,47944.21,2679.24870796,46560.0,48944.83,48386.95,2021-12-15 20:22:27
2021-12-15 20:22:40,49310.26,49034.17,1639599767,49008.51,47944.94,2680.64287715,46560.0,49034.17,48386.95,2021-12-15 20:22:47
2021-12-15 20:23:00,49310.26,49097.39,1639599789,49111.84,47946.11,2683.46032266,46560.0,49123.69,48386.95,2021-12-15 20:23:09
2021-12-15 20:23:20,49310.26,49114.29,1639599801,49070.68,47946.12,2683.48100667,46560.0,49079.38,48386.95,2021-12-15 20:23:21
2021-12-15 20:23:40,49310.26,49038.87,1639599821,49017.3,47946.15,2683.55018016,46560.0,49037.27,48386.95,2021-12-15 20:23:41
2021-12-15 20:24:00,49310.26,49053.72,1639599840,49070.83,47946.47,2682.87577589,46560.0,49084.47,48386.95,2021-12-15 20:24:00
2021-12-15 20:24:20,49310.26,48995.43,1639599860,49014.03,47946.75,2682.00265246,46560.0,49042.44,48386.95,2021-12-15 20:24:20
2021-12-15 20:24:40,49310.26,48999.53,1639599882,48963.05,47946.91,2681.62474094,46560.0,48998.96,48386.95,2021-12-15 20:24:42
2021-12-15 20:25:00,49310.26,49016.27,1639599902,48967.73,47947.19,2682.11523094,46560.0,49002.21,48386.95,2021-12-15 20:25:02
2021-12-15 20:25:20,49310.26,49027.5,1639599923,48991.53,47947.62,2680.77623585,46560.0,49014.43,48386.95,2021-12-15 20:25:23
2021-12-15 20:25:40,49310.26,48964.56,1639599944,48920.24,47947.76,2680.77040699,46560.0,48949.13,48386.95,2021-12-15 20:25:44
2021-12-15 20:26:00,49310.26,48961.03,1639599966,48933.85,47947.84,2680.77786337,46560.0,48962.32,48386.95,2021-12-15 20:26:06
2021-12-15 20:26:20,49310.26,48927.41,1639599985,48917.84,47947.92,2680.64419444,46560.0,48941.37,48386.95,2021-12-15 20:26:25
2021-12-15 20:26:40,49310.26,48944.85,1639600005,48942.96,47947.99,2680.76542058,46560.0,48977.27,48386.95,2021-12-15 20:26:45
2021-12-15 20:27:00,49310.26,48975.95,1639600027,48968.13,47948.06,2680.53091058,46560.0,48993.51,48386.95,2021-12-15 20:27:07
2021-12-15 20:27:20,49310.26,49020.62,1639600050,49020.9,47948.29,2680.92288603,46560.0,49049.07,48386.95,2021-12-15 20:27:30
2021-12-15 20:27:40,49310.26,49054.27,1639600061,49060.62,47949.2,2683.13041519,46560.0,49092.25,48386.95,2021-12-15 20:27:41
2021-12-15 20:28:00,49310.26,49007.64,1639600080,49007.64,47949.37,2683.51132386,46560.0,49027.65,48386.95,2021-12-15 20:28:00
2021-12-15 20:28:20,49310.26,49067.81,1639600100,49041.44,47949.4,2683.42493386,46560.0,49071.37,48386.95,2021-12-15 20:28:20
2021-12-15 20:28:40,49310.26,49099.17,1639600130,49069.37,47949.69,2683.21412817,46560.0,49099.04,48386.95,2021-12-15 20:28:50
2021-12-15 20:29:00,49310.26,49090.83,1639600142,49069.88,47953.35,2691.79621427,46560.0,49096.28,48386.95,2021-12-15 20:29:02
2021-12-15 20:29:20,49310.26,49249.0,1639600161,49240.44,47956.93,2699.40608551,46560.0,49283.37,48386.95,2021-12-15 20:29:21
2021-12-15 20:29:40,49361.49,49268.66,1639600184,49245.58,47962.02,2707.55907697,46560.0,49269.26,48386.95,2021-12-15 20:29:44
2021-12-15 20:30:00,49361.49,49326.06,1639600205,49293.52,47962.4,2706.91145871,46560.0,49342.14,48386.95,2021-12-15 20:30:05
2021-12-15 20:30:20,49420.72,49335.17,1639600224,49329.97,47963.6,2709.00075753,46560.0,49356.17,48386.95,2021-12-15 20:30:24
2021-12-15 20:30:40,49420.72,49239.28,1639600247,49220.09,47964.14,2709.46704151,46560.0,49243.16,48386.95,2021-12-15 20:30:47
2021-12-15 20:31:00,49420.72,49234.2,1639600266,49206.99,47964.45,2709.23786151,46560.0,49232.26,48386.95,2021-12-15 20:31:06
2021-12-15 20:31:20,49420.72,49191.42,1639600285,49161.37,47964.6,2708.95904677,46560.0,49210.49,48386.95,2021-12-15 20:31:25
2021-12-15 20:31:40,49420.72,49163.3,1639600308,49211.99,47964.84,2708.95206508,46560.0,49233.36,48386.95,2021-12-15 20:31:48
2021-12-15 20:32:00,49420.72,49252.8,1639600331,49235.64,47965.28,2708.05989439,46560.0,49277.77,48386.95,2021-12-15 20:32:11
2021-12-15 20:32:20,49420.72,49267.97,1639600350,49270.85,47965.38,2707.78752439,46560.0,49304.8,48386.95,2021-12-15 20:32:30
2021-12-15 20:32:40,49420.72,49263.35,1639600372,49236.58,47965.94,2708.51702946,46560.0,49261.82,48386.95,2021-12-15 20:32:52
2021-12-15 20:33:00,49420.72,49241.58,1639600381,49203.19,47966.24,2709.01054263,46560.0,49226.38,48386.95,2021-12-15 20:33:01
2021-12-15 20:33:20,49420.72,49226.38,1639600402,49233.39,47966.3,2708.87205388,46560.0,49263.28,48386.95,2021-12-15 20:33:22
2021-12-15 20:33:40,49420.72,49314.69,1639600423,49302.87,47966.65,2707.54954818,46560.0,49327.38,48386.95,2021-12-15 20:33:43
2021-12-15 20:34:00,49420.72,49274.78,1639600445,49274.78,47966.66,2707.55086818,46560.0,49298.88,48386.95,2021-12-15 20:34:05
2021-12-15 20:34:20,49420.72,49265.81,1639600465,49245.99,47967.64,2707.06595696,46560.0,49254.73,48386.95,2021-12-15 20:34:25
2021-12-15 20:34:40,49420.72,49367.34,1639600484,49330.91,47967.73,2707.25430105,46560.0,49363.97,48386.95,2021-12-15 20:34:44
2021-12-15 20:35:00,49445.8,49400.36,1639600503,49392.47,47968.72,2709.09658942,46560.0,49423.01,48386.95,2021-12-15 20:35:03
2021-12-15 20:35:20,49449.0,49449.0,1639600526,49450.38,47969.75,2707.89409346,46560.0,49452.06,48386.95,2021-12-15 20:35:26
2021-12-15 20:35:40,49452.22,49402.31,1639600545,49343.96,47970.05,2708.41717886,46560.0,49378.6,48386.95,2021-12-15 20:35:45
2021-12-15 20:36:00,49452.22,49301.83,1639600568,49301.83,47970.58,2709.44911008,46560.0,49302.35,48386.95,2021-12-15 20:36:08
2021-12-15 20:36:20,49452.22,49283.78,1639600591,49274.48,47971.58,2711.25311497,46560.0,49304.76,48386.95,2021-12-15 20:36:31
2021-12-15 20:36:40,49452.22,49331.08,1639600610,49329.94,47971.58,2711.25809497,46560.0,49364.93,48386.95,2021-12-15 20:36:50
2021-12-15 20:37:00,49452.22,49300.0,1639600629,49289.24,47973.33,2707.07666371,46560.0,49300.0,48386.95,2021-12-15 20:37:09
2021-12-15 20:37:20,49452.22,49300.0,1639600641,49284.8,47973.42,2706.81726198,46560.0,49300.0,48386.95,2021-12-15 20:37:21
2021-12-15 20:37:40,49452.22,49368.01,1639600660,49334.8,47976.43,2707.61265431,46560.0,49378.38,48386.95,2021-12-15 20:37:40
2021-12-15 20:38:00,49452.22,49416.49,1639600683,49373.44,47980.26,2682.7433635,46560.0,49414.03,48386.95,2021-12-15 20:38:03
2021-12-15 20:38:20,49452.22,49398.8,1639600702,49383.21,47982.58,2653.90192423,46560.0,49416.2,48386.95,2021-12-15 20:38:22
2021-12-15 20:38:40,49452.22,49420.72,1639600725,49419.59,47983.55,2646.21724149,46560.0,49459.01,48386.95,2021-12-15 20:38:45
2021-12-15 20:39:00,49499.0,49499.0,1639600744,49447.73,47985.66,2649.43794774,46560.0,49480.82,48386.95,2021-12-15 20:39:04
2021-12-15 20:39:20,49514.85,49473.69,1639600767,49456.13,47987.98,2652.1450301,46560.0,49501.32,48386.95,2021-12-15 20:39:27
2021-12-15 20:39:40,49514.85,49508.23,1639600786,49497.92,47990.87,2656.55322078,46560.0,49508.23,48386.95,2021-12-15 20:39:46
2021-12-15 20:40:00,49514.85,49493.14,1639600809,49441.06,47991.64,2657.29741847,46560.0,49478.68,48386.95,2021-12-15 20:40:09
2021-12-15 20:40:20,49514.85,49406.62,1639600820,49387.04,47991.97,2657.78063287,46560.0,49433.09,48386.95,2021-12-15 20:40:20
2021-12-15 20:40:40,49514.85,49412.35,1639600851,49387.78,47993.86,2653.28711445,46560.0,49408.48,48386.95,2021-12-15 20:40:51
2021-12-15 20:41:00,49514.85,49377.29,1639600870,49345.66,47994.95,2647.55481814,46560.0,49377.28,48386.95,2021-12-15 20:41:10
2021-12-15 20:41:20,49514.85,49412.35,1639600881,49399.47,47995.34,2646.34304546,46560.0,49420.72,48386.95,2021-12-15 20:41:21
2021-12-15 20:41:40,49514.85,49444.61,1639600901,49412.74,47995.53,2643.73478965,46560.0,49444.61,48386.95,2021-12-15 20:41:41
2021-12-15 20:42:00,49514.85,49450.0,1639600920,49450.0,47996.98,2641.12311001,46560.0,49465.39,48386.95,2021-12-15 20:42:00
2021-12-15 20:42:20,49514.85,49441.28,1639600943,49419.56,48000.62,2644.34539018,46560.0,49429.38,48386.95,2021-12-15 20:42:23
2021-12-15 20:42:40,49514.85,49356.21,1639600962,49337.83,48001.17,2641.60560889,46560.0,49362.3,48386.95,2021-12-15 20:42:42
2021-12-15 20:43:00,49514.85,49295.57,1639600984,49297.66,48003.5,2644.77165172,46560.0,49339.47,48386.95,2021-12-15 20:43:04
2021-12-15 20:43:20,49514.85,49339.57,1639601004,49313.97,48003.51,2644.79106193,46560.0,49339.1,48386.95,2021-12-15 20:43:24
2021-12-15 20:43:40,49514.85,49336.67,1639601026,49309.07,48004.43,2640.57374775,46560.0,49337.18,48386.95,2021-12-15 20:43:46
2021-12-15 20:44:00,49514.85,49360.7,1639601046,49318.31,48007.33,2644.86510946,46560.0,49346.57,48386.95,2021-12-15 20:44:06
2021-12-15 20:44:20,49514.85,49338.97,1639601068,49329.98,48007.42,2644.97760248,46560.0,49353.38,48386.95,2021-12-15 20:44:28
2021-12-15 20:44:40,49514.85,49338.97,1639601080,49336.08,48007.54,2642.98180435,46560.0,49344.42,48386.95,2021-12-15 20:44:40
2021-12-15 20:45:00,49514.85,49314.61,1639601110,49287.88,48007.57,2642.6666532,46560.0,49311.85,48386.95,2021-12-15 20:45:10
2021-12-15 20:45:20,49514.85,49255.7,1639601129,49262.13,48007.68,2642.68642232,46560.0,49302.07,48386.95,2021-12-15 20:45:29
2021-12-15 20:45:40,49514.85,49247.0,1639601150,49246.99,48008.76,2630.75198727,46560.0,49271.99,48386.95,2021-12-15 20:45:50
2021-12-15 20:46:00,49514.85,49244.93,1639601160,49225.69,48009.22,2631.72834872,46560.0,49247.85,48386.95,2021-12-15 20:46:00
2021-12-15 20:46:20,49514.85,49243.05,1639601181,49207.49,48010.77,2634.96181484,46560.0,49240.98,48386.95,2021-12-15 20:46:21
2021-12-15 20:46:40,49514.85,49200.0,1639601203,49188.18,48011.08,2635.64940769,46560.0,49224.22,48386.95,2021-12-15 20:46:43
2021-12-15 20:47:00,49514.85,49198.2,1639601222,49175.0,48012.05,2637.7604165,46560.0,49191.33,48386.95,2021-12-15 20:47:02
2021-12-15 20:47:20,49514.85,49138.5,1639601245,49111.14,48014.22,2642.4032773,46560.0,49135.64,48386.95,2021-12-15 20:47:25
2021-12-15 20:47:40,49514.85,49118.52,1639601264,49088.29,48017.49,2650.26632578,46560.0,49118.52,48386.95,2021-12-15 20:47:44
2021-12-15 20:48:00,49514.85,49072.93,1639601284,49061.83,48017.51,2650.25200854,46560.0,49072.48,48386.95,2021-12-15 20:48:04
2021-12-15 20:48:20,49514.85,49224.36,1639601306,49189.09,48018.69,2652.53537689,46560.0,49218.29,48386.95,2021-12-15 20:48:26
2021-12-15 20:48:40,49514.85,49235.38,1639601326,49215.2,48018.79,2652.39734314,46560.0,49241.46,48386.95,2021-12-15 20:48:46
2021-12-15 20:49:00,49514.85,49241.65,1639601348,49193.5,48018.85,2652.52880356,46560.0,49220.45,48386.95,2021-12-15 20:49:08
2021-12-15 20:49:20,49514.85,49128.28,1639601368,49089.1,48020.11,2655.42842891,46560.0,49141.73,48386.95,2021-12-15 20:49:28
2021-12-15 20:49:40,49514.85,49144.33,1639601389,49112.12,48020.23,2654.86951849,46560.0,49144.79,48386.95,2021-12-15 20:49:49
2021-12-15 20:50:00,49514.85,49208.45,1639601410,49285.48,48022.43,2659.98032828,46560.0,49326.32,48386.95,2021-12-15 20:50:10
2021-12-15 20:50:20,49514.85,49249.38,1639601421,49216.35,48022.72,2660.32540451,46560.0,49237.66,48386.95,2021-12-15 20:50:21
2021-12-15 20:50:40,49514.85,49250.76,1639601440,49217.89,48022.79,2660.34533819,46560.0,49250.06,48386.95,2021-12-15 20:50:40
2021-12-15 20:51:00,49514.85,49277.56,1639601460,49292.01,48022.8,2660.24608819,46560.0,49324.28,48386.95,2021-12-15 20:51:00
2021-12-15 20:51:20,49514.85,49294.47,1639601482,49291.07,48022.9,2659.84847819,46560.0,49317.68,48386.95,2021-12-15 20:51:22
2021-12-15 20:51:40,49514.85,49275.0,1639601502,49262.81,48022.96,2659.96439819,46560.0,49303.97,48386.95,2021-12-15 20:51:42
2021-12-15 20:52:00,49514.85,49304.37,1639601525,49293.52,48023.21,2660.45177335,46560.0,49320.41,48386.95,2021-12-15 20:52:05
2021-12-15 20:52:20,49514.85,49292.84,1639601544,49258.87,48023.26,2660.55385882,46560.0,49300.73,48386.95,2021-12-15 20:52:24
2021-12-15 20:52:40,49514.85,49405.1,1639601565,49414.55,48023.53,2658.94994916,46560.0,49434.31,48386.95,2021-12-15 20:52:45
2021-12-15 20:53:00,49514.85,49413.8,1639601588,49385.35,48023.54,2658.85647525,46560.0,49413.89,48386.95,2021-12-15 20:53:08
2021-12-15 20:53:20,49514.85,49434.31,1639601600,49401.31,48023.55,2658.85878739,46560.0,49435.99,48386.95,2021-12-15 20:53:20
2021-12-15 20:53:40,49514.85,49419.05,1639601630,49390.66,48023.63,2658.99740739,46560.0,49418.27,48386.95,2021-12-15 20:53:50
2021-12-15 20:54:00,49514.85,49384.7,1639601650,49376.28,48023.9,2659.5298107,46560.0,49415.26,48386.95,2021-12-15 20:54:10
2021-12-15 20:54:20,49514.85,49398.22,1639601661,49418.25,48023.97,2659.5039107,46560.0,49430.61,48386.95,2021-12-15 20:54:21
2021-12-15 20:54:40,49514.85,49411.93,1639601680,49387.05,48024.09,2659.0921907,46560.0,49415.61,48386.95,2021-12-15 20:54:40
2021-12-15 20:55:00,49514.85,49402.44,1639601701,49386.76,48024.32,2659.26739057,46560.0,49408.21,48386.95,2021-12-15 20:55:01
2021-12-15 20:55:20,49514.85,49381.32,1639601720,49355.86,48024.38,2659.3334095,46560.0,49381.32,48386.95,2021-12-15 20:55:20
2021-12-15 20:55:40,49514.85,49381.4,1639601751,49370.96,48024.7,2657.41578079,46560.0,49396.53,48386.95,2021-12-15 20:55:51
2021-12-15 20:56:00,49514.85,49406.05,1639601762,49377.86,48024.7,2657.41744079,46560.0,49406.05,48386.95,2021-12-15 20:56:02
2021-12-15 20:56:20,49514.85,49405.98,1639601785,49409.35,48024.71,2657.40957155,46560.0,49434.91,48386.95,2021-12-15 20:56:25
2021-12-15 20:56:40,49514.85,49423.8,1639601804,49380.96,48024.71,2657.40696155,46560.0,49406.9,48386.95,2021-12-15 20:56:44
2021-12-15 20:57:00,49514.85,49384.35,1639601824,49381.46,48026.31,2660.4657805,46560.0,49384.35,48386.95,2021-12-15 20:57:04
2021-12-15 20:57:20,49514.85,49353.09,1639601846,49316.42,48026.66,2661.15567013,46560.0,49346.29,48386.95,2021-12-15 20:57:26
2021-12-15 20:57:40,49514.85,49347.43,1639601866,49292.07,48027.17,2662.18456801,46560.0,49313.7,48386.95,2021-12-15 20:57:46
2021-12-15 20:58:00,49514.85,49280.19,1639601887,49263.88,48027.47,2662.5373553,46560.0,49289.85,48386.95,2021-12-15 20:58:07
2021-12-15 20:58:20,49514.85,49280.84,1639601908,49274.14,48027.75,2663.15063479,46560.0,49294.94,48386.95,2021-12-15 20:58:28
2021-12-15 20:58:40,49514.85,49254.5,1639601931,49248.58,48028.1,2663.8932412,46560.0,49269.89,48386.95,2021-12-15 20:58:51
2021-12-15 20:59:00,49514.85,49289.36,1639601950,49269.18,48030.8,2669.79369976,46560.0,49289.36,48386.95,2021-12-15 20:59:10
2021-12-15 20:59:20,49514.85,49277.6,1639601961,49247.78,48032.33,2673.18262882,46560.0,49270.51,48386.95,2021-12-15 20:59:21
2021-12-15 20:59:40,49514.85,49269.9,1639601981,49245.48,48032.34,2673.15143882,46560.0,49264.7,48386.95,2021-12-15 20:59:41
2021-12-15 21:00:00,49514.85,49195.93,1639602003,49240.82,48032.47,2673.44987229,46560.0,49256.59,48386.95,2021-12-15 21:00:03
2021-12-15 21:00:20,49514.85,49326.85,1639602024,49292.42,48032.7,2673.90666178,46560.0,49322.08,48386.95,2021-12-15 21:00:24
2021-12-15 21:00:40,49514.85,49338.92,1639602045,49318.95,48033.02,2674.07906788,46560.0,49344.39,48386.95,2021-12-15 21:00:45
2021-12-15 21:01:00,49514.85,49329.71,1639602065,49307.94,48033.03,2674.06293788,46560.0,49324.82,48386.95,2021-12-15 21:01:05
2021-12-15 21:01:20,49514.85,49338.85,1639602088,49311.27,48033.19,2674.40266255,46560.0,49338.21,48386.95,2021-12-15 21:01:28
2021-12-15 21:01:40,49514.85,49324.42,1639602107,49313.09,48033.73,2674.31287783,46560.0,49339.4,48386.95,2021-12-15 21:01:47
